conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_text,tokens_context,inset_score,inset_sentiment,matched_words
2.04e+18,2026-04-02T10:28:47.000Z,0,"@hafidakhsani @TokopediaCare @hafidakhsani Sama-sama Sahabat @hafidakhsani. Semoga berkenan dengan informasi yang diberikan. 
 
Sebagai informasi, Sahabat dapat memanfaatkan layanan Livin' Call by Mandiri Bebas Pulsa melalui aplikasi Livin’ by Mandiri untuk kemudahan dalam mengakses layanan kami. Tks~Jordan",2.04e+18,,hafidakhsani,in,,0,0,0,https://x.com/mandiricare/status/2039651249923244102,589600174.0,mandiricare,sama sama sahabat semoga berkenan dengan informasi yang diberikan sebagai informasi sahabat dapat memanfaatkan layanan livin call by mandiri bebas pulsa melalui aplikasi livin by mandiri untuk kemudahan dalam mengakses layanan kami _t_e_r_i_m_a_ _k_a_s_i_h_ jordan,"['sama', 'sama', 'sahabat', 'semoga', 'berkenan', 'dengan', 'informasi', 'yang', 'diberikan', 'sebagai', 'informasi', 'sahabat', 'dapat', 'memanfaatkan', 'layanan', 'livin', 'call', 'by', 'mandiri', 'bebas', 'pulsa', 'melalui', 'aplikasi', 'livin', 'by', 'mandiri', 'untuk', 'kemudahan', 'dalam', 'mengakses', 'layanan', 'kami', ' t e r i m a ', ' k a s i h ', 'jordan']",-18.0,Negative,20
2.04e+18,2026-04-02T10:05:14.000Z,0,"@hafidakhsani @TokopediaCare @hafidakhsani Halo Sahabat hafidakhsani, agar dapat dilakukan pengecekan status transaksi, dimohon kesediaannya untuk menghubungi layanan Livin' Call by Mandiri Bebas Pulsa melalui aplikasi Livin’ by Mandiri. 
 
Sahabat dapat menghubungi layanan Livin' Call by Mandiri Bebas",2.04e+18,,hafidakhsani,in,,0,1,0,https://x.com/mandiricare/status/2039645322197250419,589600174.0,mandiricare,halo sahabat hafidakhsani agar dapat dilakukan pengecekan status transaksi dimohon kesediaannya untuk menghubungi layanan livin call by mandiri bebas pulsa melalui aplikasi livin by mandiri sahabat dapat menghubungi layanan livin call by mandiri bebas,"['halo', 'sahabat', 'hafidakhsani', 'agar', 'dapat', 'dilakukan', 'pengecekan', 'status', 'transaksi', 'dimohon', 'kesediaannya', 'untuk', 'menghubungi', 'layanan', 'livin', 'call', 'by', 'mandiri', 'bebas', 'pulsa', 'melalui', 'aplikasi', 'livin', 'by', 'mandiri', 'sahabat', 'dapat', 'menghubungi', 'layanan', 'livin', 'call', 'by', 'mandiri', 'bebas']",-23.0,Negative,19
2.04e+18,2026-04-02T03:20:09.000Z,1,"@dickyGallagher @TokopediaCare halo ka, mohon maaf untuk ketidaknyamanannya. laporan sudah diterima dan akan dibantu follow up agar dapat ditindak lanjuti. mohon kesediaannya untuk menunggu, terima kasih 🙏",2.04e+18,,dickyGallagher,in,,0,0,0,https://x.com/jntexpressid/status/2039543378698981513,3253429832.0,jntexpressid,halo kakak _m_o_h_o_n_ _m_a_a_f_ untuk ketidaknyamanannya laporan _s_u_d_a_h_ _d_i_t_e_r_i_m_a_ dan akan dibantu _f_o_l_l_o_w_ _u_p_ agar dapat di_t_i_n_d_a_k_ _l_a_n_j_u_t_i mohon kesediaannya untuk menunggu _t_e_r_i_m_a_ _k_a_s_i_h_,"['halo', 'kakak', ' m o h o n ', ' m a a f ', 'untuk', 'ketidaknyamanannya', 'laporan', ' s u d a h ', ' d i t e r i m a ', 'dan', 'akan', 'dibantu', ' f o l l o w ', ' u p ', 'agar', 'dapat', 'di t i n d a k ', ' l a n j u t i', 'mohon', 'kesediaannya', 'untuk', 'menunggu', ' t e r i m a ', ' k a s i h ']",-12.0,Negative,7
2.04e+18,2026-04-01T01:45:33.000Z,0,isi flazz bca di tokped kok pending lama bgt pdhl transaksi berhasil😩 @TokopediaCare @HaloBCA,2.04e+18,,,in,,0,10,0,https://x.com/meggriefin/status/2039157184756670692,65911896.0,meggriefin,isi flazz bca di tokopedia kok pending _l_a_m_a_ _b_a_n_g_e_t_ padahal transaksi berhasil,"['isi', 'flazz', 'bca', 'di', 'tokopedia', 'kok', 'pending', ' l a m a ', ' b a n g e t ', 'padahal', 'transaksi', 'berhasil']",-1.0,Negative,4
2.04e+18,2026-04-01T00:07:32.000Z,0,"@Cayah584736 @tokopedia @TokopediaCare @Cayah584736    Kakak, terkait perihal tersebut dapat konfirmasi kepada tempat pembelian atau pihak yang menyediakan jasa pembeliannya ya. Untuk selanjutkan admin sarankan agar lebih berhati-hati dalam melakukan transaksi. 

Agar semua makin mudah, ayo download aplikasi New PLN",2.04e+18,,Cayah584736,in,,0,1,0,https://x.com/pln_123/status/2039132520198111499,558516132.0,pln_123,kakak terkait perihal tersebut dapat konfirmasi kepada tempat pembelian atau pihak yang menyediakan jasa pembeliannya ya untuk selanjutkan admin sarankan agar lebih berhati hati dalam melakukan transaksi agar semua makin mudah ayo download aplikasi new pln,"['kakak', 'terkait', 'perihal', 'tersebut', 'dapat', 'konfirmasi', 'kepada', 'tempat', 'pembelian', 'atau', 'pihak', 'yang', 'menyediakan', 'jasa', 'pembeliannya', 'ya', 'untuk', 'selanjutkan', 'admin', 'sarankan', 'agar', 'lebih', 'berhati', 'hati', 'dalam', 'melakukan', 'transaksi', 'agar', 'semua', 'makin', 'mudah', 'ayo', 'download', 'aplikasi', 'new', 'pln']",-5.0,Negative,20
2.04e+18,2026-03-31T23:20:00.000Z,0,"@Cayah584736 @tokopedia @TokopediaCare @Cayah584736   Hai Kak, admin siap melayani sepenuh hati. Terkait perihal tersebut Kakak dapat menghubungi pihak tempat pembeliannya ya. 

Agar semua makin mudah, ayo download aplikasi New PLN Mobile. Sehat selalu. Thanks -Novi",2.04e+18,,Cayah584736,in,,0,1,0,https://x.com/pln_123/status/2039120556570906648,558516132.0,pln_123,hai kakak admin siap melayani sepenuh hati terkait perihal tersebut kakak dapat menghubungi pihak tempat pembeliannya ya agar semua makin mudah ayo download aplikasi new pln mobile _s_e_h_a_t_ _s_e_l_a_l_u_ _t_e_r_i_m_a_ _k_a_s_i_h_ novi,"['hai', 'kakak', 'admin', 'siap', 'melayani', 'sepenuh', 'hati', 'terkait', 'perihal', 'tersebut', 'kakak', 'dapat', 'menghubungi', 'pihak', 'tempat', 'pembeliannya', 'ya', 'agar', 'semua', 'makin', 'mudah', 'ayo', 'download', 'aplikasi', 'new', 'pln', 'mobile', ' s e h a t ', ' s e l a l u ', ' t e r i m a ', ' k a s i h ', 'novi']",-14.0,Negative,16
2.04e+18,2026-03-31T08:20:21.000Z,0,"@lilipolup @TokopediaCare Untuk informasinya sudah kami sampaikan via DM kak, mohon dicek ya :) Thanks ^Clava",2.04e+18,,lilipolup,in,,0,0,0,https://x.com/JNECare/status/2038894152709214592,2365077614.0,JNECare,untuk informasinya sudah kami sampaikan _v_i_a_ _d_m_ kakak mohon dicek ya _t_e_r_i_m_a_ _k_a_s_i_h_ clava,"['untuk', 'informasinya', 'sudah', 'kami', 'sampaikan', ' v i a ', ' d m ', 'kakak', 'mohon', 'dicek', 'ya', ' t e r i m a ', ' k a s i h ', 'clava']",2.0,Positive,4
2.04e+18,2026-03-31T07:29:51.000Z,0,"@lilipolup @TokopediaCare Hai kak Aliefatin, mohon maaf perihal tsb dapat diinfokan nomor resinya via DM agar dapat kami cek lebih lanjut? Thanks ^Cece",2.04e+18,,lilipolup,in,,0,1,0,https://x.com/JNECare/status/2038881445033463872,2365077614.0,JNECare,hai kakak aliefatin _m_o_h_o_n_ _m_a_a_f_ perihal tersebut dapat diinfokan nomor _n_o_m_o_r_ _r_e_s_i_ _v_i_a_ _d_m_ agar dapat kami cek lebih lanjut _t_e_r_i_m_a_ _k_a_s_i_h_ cece,"['hai', 'kakak', 'aliefatin', ' m o h o n ', ' m a a f ', 'perihal', 'tersebut', 'dapat', 'diinfokan', 'nomor', ' n o m o r ', ' r e s i ', ' v i a ', ' d m ', 'agar', 'dapat', 'kami', 'cek', 'lebih', 'lanjut', ' t e r i m a ', ' k a s i h ', 'cece']",-12.0,Negative,7
2.04e+18,2026-03-30T12:57:11.000Z,0,"@4th_InjuryTime @JNE_ID @tokopedia @TokopediaCare @kemkomdigi @meutya_hafid Untuk DMnya memang sudah rekan Aan respon, mohon dicek ya kak. Trims ^Atta",2.04e+18,,4th_InjuryTime,in,,0,0,0,https://x.com/JNECare/status/2038601433218719851,2365077614.0,JNECare,untuk dm nya memang sudah rekan aan respon mohon dicek ya kakak _t_e_r_i_m_a_ _k_a_s_i_h_ atta,"['untuk', 'dm', 'nya', 'memang', 'sudah', 'rekan', 'aan', 'respon', 'mohon', 'dicek', 'ya', 'kakak', ' t e r i m a ', ' k a s i h ', 'atta']",-2.0,Negative,6
2.04e+18,2026-03-30T01:26:00.000Z,0,@4th_InjuryTime @JNE_ID @tokopedia @TokopediaCare @kemkomdigi @meutya_hafid Hai kak. Mika cek untuk DM nya sudah direspon rekan Aan kak. Mohon dapat di cek kembali ya. Thanks ^Mika,2.04e+18,,4th_InjuryTime,in,,0,1,0,https://x.com/JNECare/status/2038427489635320006,2365077614.0,JNECare,hai kakak mika cek untuk dm nya sudah direspon rekan aan kakak mohon dapat di cek kembali ya _t_e_r_i_m_a_ _k_a_s_i_h_ mika,"['hai', 'kakak', 'mika', 'cek', 'untuk', 'dm', 'nya', 'sudah', 'direspon', 'rekan', 'aan', 'kakak', 'mohon', 'dapat', 'di', 'cek', 'kembali', 'ya', ' t e r i m a ', ' k a s i h ', 'mika']",-9.0,Negative,8
2.04e+18,2026-03-23T02:46:39.000Z,2,"ga jelas bgt dongo, 3 hari jawabannya cuma investigasi. dikira org ga butuh duit kali ya? @tokopedia @TikTokShop_IDN @TokopediaCare https://t.co/Hu5sGlZVnO",2.04e+18,https://pbs.twimg.com/media/HEECU_TbIAA-BC3.jpg,,in,,0,2,1,https://x.com/thedonitself/status/2035911069647163628,1.8e+18,thedonitself,tidak_jelas banget dongo 3 hari jawabannya cuma investigasi dikira orang tidak_butuh duit kali ya,"['tidak jelas', 'banget', 'dongo', 'hari', 'jawabannya', 'cuma', 'investigasi', 'dikira', 'orang', 'tidak butuh', 'duit', 'kali', 'ya']",-1.0,Negative,4
2.04e+18,2026-03-21T11:02:54.000Z,0,"@fikri_kautsar @bankmandiri @gopayindonesia @tokopedia @TokopediaCare @fikri_kautsar Halo Sahabat fikri_kautsar, mohon maaf atas ketidaknyamanannya. Kami informasikan penyesuaian biaya ini merupakan bagian dari komitmen Bank Mandiri untuk terus meningkatkan kualitas layanan digital yang andal, cepat, dan nyaman. Langkah ini juga bertujuan",2.04e+18,,fikri_kautsar,in,,0,0,0,https://x.com/mandiricare/status/2035311182857503068,589600174.0,mandiricare,halo sahabat fikri_kautsar _m_o_h_o_n_ _m_a_a_f_ _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ kami informasikan penyesuaian biaya ini merupakan bagian dari komitmen bank mandiri untuk terus meningkatkan kualitas layanan digital yang andal cepat dan nyaman langkah ini juga bertujuan,"['halo', 'sahabat', 'fikri kautsar', ' m o h o n ', ' m a a f ', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'kami', 'informasikan', 'penyesuaian', 'biaya', 'ini', 'merupakan', 'bagian', 'dari', 'komitmen', 'bank', 'mandiri', 'untuk', 'terus', 'meningkatkan', 'kualitas', 'layanan', 'digital', 'yang', 'andal', 'cepat', 'dan', 'nyaman', 'langkah', 'ini', 'juga', 'bertujuan']",-4.0,Negative,13
2.04e+18,2026-03-21T08:48:42.000Z,0,@Fadeltafarel_ @TokopediaCare @Fadeltafarel_ SIap kaka. Lanjut di DM ya. Terima kasih-Hafiza,2.04e+18,,Fadeltafarel_,in,,0,0,0,https://x.com/smartfrencare/status/2035277408941854741,376601151.0,smartfrencare,siap kaka lanjut di dm ya _t_e_r_i_m_a_ _k_a_s_i_h_ hafiza,"['siap', 'kaka', 'lanjut', 'di', 'dm', 'ya', ' t e r i m a ', ' k a s i h ', 'hafiza']",0.0,Neutral,3
2.04e+18,2026-03-21T08:14:58.000Z,0,"@Fadeltafarel_ @TokopediaCare Hai teman SMARTFREN maaf atas kendalanya ya kaka, agar kendalanya bisa dibnatu cek kaka bisa infokan nomornya ke DM yuk. Terima kasih -Hafiza",2.04e+18,,Fadeltafarel_,in,,0,1,0,https://x.com/smartfrencare/status/2035268920022900903,376601151.0,smartfrencare,hai teman smartfren maaf atas kendalanya ya kaka agar kendalanya bisa dibnatu cek kaka bisa infokan nomornya ke dm yuk _t_e_r_i_m_a_ _k_a_s_i_h_ hafiza,"['hai', 'teman', 'smartfren', 'maaf', 'atas', 'kendalanya', 'ya', 'kaka', 'agar', 'kendalanya', 'bisa', 'dibnatu', 'cek', 'kaka', 'bisa', 'infokan', 'nomornya', 'ke', 'dm', 'yuk', ' t e r i m a ', ' k a s i h ', 'hafiza']",-3.0,Negative,7
2.03e+18,2026-03-20T11:36:22.000Z,33,"UP! 

aku baru aja kena tipu hal seperti ini yng ternyata bulan lalu udh banyak korban. tp aku tahu &amp; ada notifikasi seakan aku melakukan pembayaran ke tokped pakai gopaylater, awal mulanya dia ada pembelian token listrik nominal yang sama sampai 3x @gopayindonesia @TokopediaCare https://t.co/t48xIzpTNe",2.03e+18,https://pbs.twimg.com/media/HD2ezV6boAMBwma.jpg,,in,,2,1,46,https://x.com/hongsamcrew/status/2034957215132795288,1.04e+18,hongsamcrew,up aku baru saja kena tipu hal seperti ini yng ternyata bulan lalu sudah banyak korban tapi aku tahu amp ada notifikasi seakan aku melakukan pembayaran ke tokopedia pakai gopay paylater awal mulanya dia ada pembelian token listrik nominal yang sama sampai 3x,"['up', 'aku', 'baru', 'saja', 'kena', 'tipu', 'hal', 'seperti', 'ini', 'yng', 'ternyata', 'bulan', 'lalu', 'sudah', 'banyak', 'korban', 'tapi', 'aku', 'tahu', 'amp', 'ada', 'notifikasi', 'seakan', 'aku', 'melakukan', 'pembayaran', 'ke', 'tokopedia', 'pakai', 'gopay', 'paylater', 'awal', 'mulanya', 'dia', 'ada', 'pembelian', 'token', 'listrik', 'nominal', 'yang', 'sama', 'sampai', '3x']",-38.0,Negative,19
2.03e+18,2026-03-20T10:27:03.000Z,2,"kak aku baru aja kena tipu ini, gada permintaan kode otp apapun dia lgsg beli token listrik seharga 1 jt lewat tokped @TokopediaCare @gojekindonesia @gopayindonesia",2.03e+18,,,in,,1,2,2,https://x.com/hongsamcrew/status/2034939770657525932,1.04e+18,hongsamcrew,kakak aku baru saja kena tipu ini tidak_ada permintaan kode _k_o_d_e_ _o_t_p_ apapun dia langsung beli token listrik seharga 1 jt lewat tokopedia,"['kakak', 'aku', 'baru', 'saja', 'kena', 'tipu', 'ini', 'tidak ada', 'permintaan', 'kode', ' k o d e ', ' o t p ', 'apapun', 'dia', 'langsung', 'beli', 'token', 'listrik', 'seharga', 'jt', 'lewat', 'tokopedia']",-18.0,Negative,8
2.03e+18,2026-03-16T11:53:02.000Z,0,"@lidiums @TokopediaCare @LazadaID Hai kak lidiums, maaf ya udah bikin kakak tidak puas dalam menggunakan aplikasi Shopee. Agar aku bisa bantu memaksimalkan penggunaan Shopee yuk infoin kendala kakak melalui DM ke Twitter social media di @ShopeeID / @ShopeeCare. Terima kasih ^AG",2.03e+18,,lidiums,in,,0,0,0,https://x.com/ShopeeID/status/2033511859266244711,2983890506.0,ShopeeID,hai kakak lidiums maaf ya sudah membuat kakak tidak_puas dalam menggunakan aplikasi shopee agar aku bisa bantu memaksimalkan penggunaan shopee yuk informasikan kendala kakak _m_e_l_a_l_u_i_ _d_m_ ke twitter social media di _t_e_r_i_m_a_ _k_a_s_i_h_ ag,"['hai', 'kakak', 'lidiums', 'maaf', 'ya', 'sudah', 'membuat', 'kakak', 'tidak puas', 'dalam', 'menggunakan', 'aplikasi', 'shopee', 'agar', 'aku', 'bisa', 'bantu', 'memaksimalkan', 'penggunaan', 'shopee', 'yuk', 'informasikan', 'kendala', 'kakak', ' m e l a l u i ', ' d m ', 'ke', 'twitter', 'social', 'media', 'di', ' t e r i m a ', ' k a s i h ', 'ag']",-1.0,Negative,12
2.03e+18,2026-03-13T13:07:48.000Z,0,"@biscoffine @TokopediaCare @tokopedia Hai kak, mohon maaf atas ketidaknyamanannya. Untuk informasinya kami sudah sampaikan via DM ya. Tks Deni",2.03e+18,,biscoffine,in,,0,0,0,https://x.com/JNECare/status/2032443509115130283,2365077614.0,JNECare,hai kakak _m_o_h_o_n_ _m_a_a_f_ _a_t_a_s_ _k_e_t_i_d_a_k_n_y_a_m_a_n_a_n_n_y_a_ untuk informasinya kami _s_u_d_a_h_ _s_a_m_p_a_i_kan _v_i_a_ _d_m_ ya _t_e_r_i_m_a_ _k_a_s_i_h_ deni,"['hai', 'kakak', ' m o h o n ', ' m a a f ', ' a t a s ', ' k e t i d a k n y a m a n a n n y a ', 'untuk', 'informasinya', 'kami', ' s u d a h ', ' s a m p a i kan', ' v i a ', ' d m ', 'ya', ' t e r i m a ', ' k a s i h ', 'deni']",9.0,Positive,3
2.03e+18,2026-03-13T12:56:01.000Z,0,"@whateverfsaids @TokopediaCare Halo kak, maaf jika kirimannya masih belum diterima maka akan kami sampaikan ke tim kami agar segera diproses. Mohon info nomor resinya via DM ya. Thx ^Irwan",2.03e+18,,whateverfsaids,in,,0,2,0,https://x.com/JNECare/status/2032440545214378057,2365077614.0,JNECare,halo kakak maaf jika kirimannya masih belum_diterima maka akan kami sampaikan ke tim kami agar segera diproses mohon info nomor _n_o_m_o_r_ _r_e_s_i_ _v_i_a_ _d_m_ ya _t_e_r_i_m_a_ _k_a_s_i_h_ irwan,"['halo', 'kakak', 'maaf', 'jika', 'kirimannya', 'masih', 'belum diterima', 'maka', 'akan', 'kami', 'sampaikan', 'ke', 'tim', 'kami', 'agar', 'segera', 'diproses', 'mohon', 'info', 'nomor', ' n o m o r ', ' r e s i ', ' v i a ', ' d m ', 'ya', ' t e r i m a ', ' k a s i h ', 'irwan']",-12.0,Negative,9
2.03e+18,2026-03-12T06:55:27.000Z,0,"@nafaadd @TokopediaCare Hai kak Nafa, mohon maaf atas kejadian yg dialami. Perihal tsb sdh disampaikan via DM ya. Thanks Aily",2.03e+18,,nafaadd,in,,0,1,0,https://x.com/JNECare/status/2031987417960628500,2365077614.0,JNECare,hai kakak nafa _m_o_h_o_n_ _m_a_a_f_ atas kejadian yang dialami perihal tersebut sudah disampaikan _v_i_a_ _d_m_ ya _t_e_r_i_m_a_ _k_a_s_i_h_ aily,"['hai', 'kakak', 'nafa', ' m o h o n ', ' m a a f ', 'atas', 'kejadian', 'yang', 'dialami', 'perihal', 'tersebut', 'sudah', 'disampaikan', ' v i a ', ' d m ', 'ya', ' t e r i m a ', ' k a s i h ', 'aily']",-6.0,Negative,6
2.03e+18,2026-03-11T23:15:25.000Z,2,"Percobaan penipuan nih. Foto terakhir dikasih link aneh. Tapi kok bisa tau nomor resi, apakah pelakunya ordal? Mohon ditindak lanjuti @JNECare @TokopediaCare https://t.co/O0869b56mz",2.03e+18,https://pbs.twimg.com/media/HDKofX9bQAAtbFY.jpg,,in,,0,3,1,https://x.com/nafaadd/status/2031871644868972784,197799852.0,nafaadd,percobaan penipuan ini foto terakhir diberikan link aneh tapi kok bisa tahu nomor _n_o_m_o_r_ _r_e_s_i_ apakah pelakunya ordal mohon di_t_i_n_d_a_k_ _l_a_n_j_u_t_i,"['percobaan', 'penipuan', 'ini', 'foto', 'terakhir', 'diberikan', 'link', 'aneh', 'tapi', 'kok', 'bisa', 'tahu', 'nomor', ' n o m o r ', ' r e s i ', 'apakah', 'pelakunya', 'ordal', 'mohon', 'di t i n d a k ', ' l a n j u t i']",-7.0,Negative,4
2.03e+18,2026-03-10T05:50:07.000Z,11,@Loveorlusted @txtdarionlshop Tuh potongan toped tiktokshop @TokopediaCare @tokopedia @tiktok_us @TikTokSupport @tiktok 20% + Rp1.250 https://t.co/1lNyMw9GDn,2.03e+18,https://pbs.twimg.com/media/HDBvpe8aMAEO-3R.jpg,Loveorlusted,in,,0,3,2,https://x.com/JoLimagga/status/2031246198380835315,631779942.0,JoLimagga,itu potongan tokopedia tiktok shop 20 rp1 250,"['itu', 'potongan', 'tokopedia', 'tiktok', 'shop', '20', 'rp1', '250']",-4.0,Negative,2
2.03e+18,2026-03-09T22:39:03.000Z,7,@admprnma_ @tokopedia @GrabID @gojek Jadi konsep ‘mitra’ itu apa sih sebenarnya? @TokopediaCare @gojekindonesia @GrabID,2.03e+18,,admprnma_,in,,0,0,0,https://x.com/AzzamIzzulhaq/status/2031137719401988284,103210292.0,AzzamIzzulhaq,jadi konsep mitra itu apa sebenarnya,"['jadi', 'konsep', 'mitra', 'itu', 'apa', 'sebenarnya']",-7.0,Negative,5
2.03e+18,2026-03-09T20:55:01.000Z,2,@txtfrombrand @tokopedia @TokopediaCare Mending up terus sih min permasalahan ojol ini. Kayaknya argonya udah gak memanusiakan manusia lagi.,2.03e+18,,txtfrombrand,in,,0,1,0,https://x.com/shimaaasyala/status/2031111536354501083,1.55e+18,shimaaasyala,lebih baik up terus min permasalahan ojek online ini sepertinya argonya sudah tidak_memanusiakan manusia lagi,"['lebih', 'baik', 'up', 'terus', 'min', 'permasalahan', 'ojek', 'online', 'ini', 'sepertinya', 'argonya', 'sudah', 'tidak memanusiakan', 'manusia', 'lagi']",-4.0,Negative,6
2.03e+18,2026-03-09T18:34:03.000Z,3,"@grprasetiyo @txtfrombrand @tokopedia @TokopediaCare Sama kak, aku malah pake instant sampe hari ini blm kekirim. Aturan pesanan auto cancel tanggal 7, malah diperpanjang sampe tanggal 11. Udah hubungi CS malah disuruh nunggu. Emang bener² deh @tokopedia 😌😌😌 https://t.co/bmpPFW9NjV",2.03e+18,https://pbs.twimg.com/media/HC_U6cDaMAEbZUC.jpg,grprasetiyo,in,,0,2,0,https://x.com/ikikikii/status/2031076060335608298,110629602.0,ikikikii,sama kakak aku malah pakai instant sampai hari ini belum_kekirim aturan pesanan auto batalkan tanggal 7 malah diperpanjang sampai tanggal 11 sudah hubungi cs malah disuruh nunggu memang bener²,"['sama', 'kakak', 'aku', 'malah', 'pakai', 'instant', 'sampai', 'hari', 'ini', 'belum kekirim', 'aturan', 'pesanan', 'auto', 'batalkan', 'tanggal', 'malah', 'diperpanjang', 'sampai', 'tanggal', '11', 'sudah', 'hubungi', 'cs', 'malah', 'disuruh', 'nunggu', 'memang', 'bener²']",-19.0,Negative,10
2.03e+18,2026-03-09T15:31:40.000Z,43,WOW HALO @tokopedia @TokopediaCare,2.03e+18,,,tl,,0,4,7,https://x.com/txtfrombrand/status/2031030165468581926,2947519148.0,txtfrombrand,wow halo,"['wow', 'halo']",1.0,Positive,1
2.03e+18,2026-03-09T15:28:51.000Z,4,@txtfrombrand @tokopedia @TokopediaCare  SAMEDAY DARI TANGGAL 4 BELUM ADA YANG PICKUP SAMPE SEKARANG. SAMEDAY IYA SAMEDAY https://t.co/1pZXc9sCpr,2.03e+18,https://pbs.twimg.com/media/HC-qheXbIAAlVeR.jpg,txtfrombrand,in,,3,5,1,https://x.com/grprasetiyo/status/2031029453460209670,70129085.0,grprasetiyo,_p_e_n_g_i_r_i_m_a_n_ _h_a_r_i_ _y_a_n_g_ _s_a_m_a_ dari tanggal 4 belum_ada yang penjemputan kurir sampai sekarang _p_e_n_g_i_r_i_m_a_n_ _h_a_r_i_ _y_a_n_g_ _s_a_m_a_ iya _p_e_n_g_i_r_i_m_a_n_ _h_a_r_i_ _y_a_n_g_ _s_a_m_a_,"[' p e n g i r i m a n ', ' h a r i ', ' y a n g ', ' s a m a ', 'dari', 'tanggal', 'belum ada', 'yang', 'penjemputan', 'kurir', 'sampai', 'sekarang', ' p e n g i r i m a n ', ' h a r i ', ' y a n g ', ' s a m a ', 'iya', ' p e n g i r i m a n ', ' h a r i ', ' y a n g ', ' s a m a ']",-16.0,Negative,4
2.03e+18,2026-03-09T11:49:37.000Z,4,"Dear @TokopediaCare @gojekindonesia @GrabID 

For your concern.",2.03e+18,,,en,,0,0,1,https://x.com/AzzamIzzulhaq/status/2030974281887449451,103210292.0,AzzamIzzulhaq,dear for your concern,"['dear', 'for', 'your', 'concern']",2.0,Positive,1
2.03e+18,2026-03-09T09:18:46.000Z,16,@AzzamIzzulhaq @tokopedia @GrabID @gojek @TokopediaCare @gojekindonesia Thx udah bang udah mention mereka🤧,2.03e+18,,AzzamIzzulhaq,in,,0,2,0,https://x.com/Iam_NoNameX/status/2030936319481065966,1.84e+18,Iam_NoNameX,_t_e_r_i_m_a_ _k_a_s_i_h_ sudah bang sudah mention mereka,"[' t e r i m a ', ' k a s i h ', 'sudah', 'bang', 'sudah', 'mention', 'mereka']",-4.0,Negative,2
2.03e+18,2026-03-09T09:11:17.000Z,5,Cc: @gojekindonesia @TokopediaCare @GrabID,2.03e+18,,AzzamIzzulhaq,und,,0,1,1,https://x.com/AzzamIzzulhaq/status/2030934437916237835,103210292.0,AzzamIzzulhaq,cc,['cc'],0.0,Neutral,0
2.03e+18,2026-03-09T09:10:43.000Z,107,"@Iam_NoNameX @tokopedia @GrabID @gojek Dear @TokopediaCare @GrabID @gojekindonesia 

For your concern",2.03e+18,,Iam_NoNameX,en,,0,4,5,https://x.com/AzzamIzzulhaq/status/2030934294961725489,103210292.0,AzzamIzzulhaq,dear for your concern,"['dear', 'for', 'your', 'concern']",2.0,Positive,1
2.03e+18,2026-03-09T08:55:56.000Z,5,@parjono40117689 @tokopedia @GrabID @gojek Kok bisa? @TokopediaCare,2.03e+18,,parjono40117689,in,,0,1,0,https://x.com/AzzamIzzulhaq/status/2030930575511724075,103210292.0,AzzamIzzulhaq,kok bisa,"['kok', 'bisa']",0.0,Neutral,0
2.03e+18,2026-03-05T04:56:56.000Z,0,"@skywalking428 @c_chaline @TokopediaCare @skywalking428  Halo Sahabat, terima kasih sdh menghubungi Bank Mandiri. Mohon menunggu, kami akan segera membalas.
 
 Utk keamanan, pastikan tdk memberikan PIN, CVV, password atau OTP.
 
 Info lbh lanjut hub WA kami (centang hijau) di no 08118414000.",2.03e+18,,skywalking428,in,,0,0,0,https://x.com/bankmandiri/status/2029420877532807505,2278761810.0,bankmandiri,halo sahabat _t_e_r_i_m_a_ _k_a_s_i_h_ sudah menghubungi bank mandiri mohon menunggu kami akan segera membalas untuk keamanan pastikan tidak_memberikan pin cvv password atau _k_o_d_e_ _o_t_p_ info lebih lanjut hub wa kami centang hijau di nomor 0811841400,"['halo', 'sahabat', ' t e r i m a ', ' k a s i h ', 'sudah', 'menghubungi', 'bank', 'mandiri', 'mohon', 'menunggu', 'kami', 'akan', 'segera', 'membalas', 'untuk', 'keamanan', 'pastikan', 'tidak memberikan', 'pin', 'cvv', 'password', 'atau', ' k o d e ', ' o t p ', 'info', 'lebih', 'lanjut', 'hub', 'wa', 'kami', 'centang', 'hijau', 'di', 'nomor', '0811841400']",-24.0,Negative,15
